,Date,Indian rupee (INR),GDP,Inflation
238,1998-11-30,403.4378561820458,6.184415820906182,8.0101675232066
239,1998-12-31,393.21713384787904,6.184415820906182,8.0101675232066
240,1999-01-29,390.01813456430057,8.845755561055086,3.06839552078171
241,1999-02-26,393.8418228537074,8.845755561055086,3.06839552078171
242,1999-03-31,381.21333110901605,8.845755561055086,3.06839552078171
243,1999-04-30,394.1919444838399,8.845755561055086,3.06839552078171
244,1999-05-31,370.0390176316238,8.845755561055086,3.06839552078171
245,1999-06-30,363.8596441411334,8.845755561055086,3.06839552078171
246,1999-07-30,355.9100505445745,8.845755561055086,3.06839552078171
247,1999-08-31,356.0862366357706,8.845755561055086,3.06839552078171
248,1999-09-30,419.0817664474089,8.845755561055086,3.06839552078171
249,1999-10-29,417.2504599228598,8.845755561055086,3.06839552078171
250,1999-11-30,406.696655854242,8.845755561055086,3.06839552078171
251,1999-12-31,406.0944723710117,8.845755561055086,3.06839552078171
252,2000-01-31,397.3841921106389,3.840991156812848,3.64497016112819
253,2000-02-29,411.7369283938058,3.840991156812848,3.64497016112819
254,2000-03-31,387.9849213513005,3.840991156812848,3.64497016112819
255,2000-04-28,386.0655217811534,3.840991156812848,3.64497016112819
256,2000-05-31,390.1753517150211,3.840991156812848,3.64497016112819
257,2000-06-30,413.8563056076098,3.840991156812848,3.64497016112819
258,2000-07-31,400.5751537075753,3.840991156812848,3.64497016112819
259,2000-08-31,407.6164887135705,3.840991156812848,3.64497016112819
260,2000-09-29,405.0180653758939,3.840991156812848,3.64497016112819
261,2000-10-31,398.2789473876438,3.840991156812848,3.64497016112819
262,2000-11-30,405.3781537374626,3.840991156812848,3.64497016112819
263,2000-12-29,411.893502529595,3.840991156812848,3.64497016112819
264,2001-01-31,394.5369219945212,4.823966263906414,3.21561601745069
265,2001-02-28,399.1904210528644,4.823966263906414,3.21561601745069
266,2001-03-30,386.2995792161731,4.823966263906414,3.21561601745069
267,2001-04-30,396.2036166966389,4.823966263906414,3.21561601745069
268,2001-05-31,404.30110372741353,4.823966263906414,3.21561601745069
269,2001-06-29,409.2474960869969,4.823966263906414,3.21561601745069
270,2001-07-31,402.9086548935263,4.823966263906414,3.21561601745069
271,2001-08-31,413.7550307559186,4.823966263906414,3.21561601745069
272,2001-09-28,450.9087549980908,4.823966263906414,3.21561601745069
273,2001-10-31,430.0872885053159,4.823966263906414,3.21561601745069
274,2001-11-30,424.54128472222754,4.823966263906414,3.21561601745069
275,2001-12-31,428.6604383726002,4.823966263906414,3.21561601745069
276,2002-01-31,440.2838977795563,3.803975321375802,3.71568377652814
277,2002-02-28,465.0763029810224,3.803975321375802,3.71568377652814
278,2002-03-29,472.6895997684735,3.803975321375802,3.71568377652814
279,2002-04-30,484.840331419155,3.803975321375802,3.71568377652814
280,2002-05-31,514.6260690701947,3.803975321375802,3.71568377652814
281,2002-06-28,500.32702453379744,3.803975321375802,3.71568377652814
282,2002-07-31,476.4152282808461,3.803975321375802,3.71568377652814
283,2002-08-30,487.45032902559626,3.803975321375802,3.71568377652814
284,2002-09-30,503.18779796347394,3.803975321375802,3.71568377652814
285,2002-10-31,492.515357640018,3.803975321375802,3.71568377652814
286,2002-11-29,495.5491020862336,3.803975321375802,3.71568377652814
287,2002-12-31,535.2533450536952,3.803975321375802,3.71568377652814
288,2003-01-31,564.817564060877,7.860381475532591,3.86779808617059
289,2003-02-28,532.4549440723617,7.860381475532591,3.86779808617059
290,2003-03-31,510.9386999462388,7.860381475532591,3.86779808617059
291,2003-04-30,512.5928558571948,7.860381475532591,3.86779808617059
292,2003-05-30,546.3382794556267,7.860381475532591,3.86779808617059
293,2003-06-30,516.9396367932733,7.860381475532591,3.86779808617059
294,2003-07-01,521.7825037489057,7.860381475532591,3.86779808617059
295,2003-08-01,531.3299894499254,7.860381475532591,3.86779808617059
296,2003-09-01,558.6205076597739,7.860381475532591,3.86779808617059
297,2003-10-01,552.9719429951316,7.860381475532591,3.86779808617059
298,2003-11-01,570.6339556226075,7.860381475532591,3.86779808617059
299,2003-12-01,596.5005172669314,7.860381475532591,3.86779808617059
300,2004-01-01,604.6378712234512,7.92293661286503,5.72541322746282
301,2004-02-01,589.3100027968578,7.92293661286503,5.72541322746282
302,2004-03-01,588.5563892972891,7.92293661286503,5.72541322746282
303,2004-04-01,569.6006306278917,7.92293661286503,5.72541322746282
304,2004-05-01,558.234055686019,7.92293661286503,5.72541322746282
305,2004-06-01,574.1827550288526,7.92293661286503,5.72541322746282
306,2004-07-01,589.3074307371322,7.92293661286503,5.72541322746282
307,2004-08-01,596.7368252542108,7.92293661286503,5.72541322746282
308,2004-09-01,600.6608238729118,7.92293661286503,5.72541322746282
309,2004-10-01,618.908623102868,7.92293661286503,5.72541322746282
310,2004-11-01,637.2731295428683,7.92293661286503,5.72541322746282
311,2004-12-01,625.1027859367799,7.92293661286503,5.72541322746282
312,2005-01-01,596.5317034911029,7.92343062149763,5.62190326268404
313,2005-02-01,594.4885235466667,7.92343062149763,5.62190326268404
314,2005-03-01,609.4145076411522,7.92343062149763,5.62190326268404
315,2005-04-01,603.6312313483874,7.92343062149763,5.62190326268404
316,2005-05-01,589.8932173396126,7.92343062149763,5.62190326268404
317,2005-06-01,603.4923401232109,7.92343062149763,5.62190326268404
318,2005-07-01,594.169588140706,7.92343062149763,5.62190326268404
319,2005-08-01,614.2429067608288,7.92343062149763,5.62190326268404
320,2005-09-01,643.9190103660694,7.92343062149763,5.62190326268404
321,2005-10-01,677.1619177956337,7.92343062149763,5.62190326268404
322,2005-11-01,700.766352911389,7.92343062149763,5.62190326268404
323,2005-12-01,748.7973177326594,7.92343062149763,5.62190326268404
324,2006-01-01,784.8948899500522,8.060732573032723,8.40093821713963
325,2006-02-01,791.0282878729494,8.060732573032723,8.40093821713963
326,2006-03-01,796.5945466263759,8.060732573032723,8.40093821713963
327,2006-04-01,882.4852660844656,8.060732573032723,8.40093821713963
328,2006-05-01,986.0264239012662,8.060732573032723,8.40093821713963
329,2006-06-01,882.7296117583871,8.060732573032723,8.40093821713963
330,2006-07-01,946.5099412937656,8.060732573032723,8.40093821713963
331,2006-08-01,946.5231230998588,8.060732573032723,8.40093821713963
332,2006-09-01,887.0098406490686,8.060732573032723,8.40093821713963
333,2006-10-01,856.3187379746563,8.060732573032723,8.40093821713963
334,2006-11-01,905.4476507912452,8.060732573032723,8.40093821713963
335,2006-12-01,903.7690603128972,8.060732573032723,8.40093821713963
336,2007-01-01,899.7627557829805,7.660815065049277,6.94441825372725
337,2007-02-01,943.846894955486,7.660815065049277,6.94441825372725
338,2007-03-01,926.9799702906524,7.660815065049277,6.94441825372725
339,2007-04-01,920.673922858682,7.660815065049277,6.94441825372725
340,2007-05-01,875.1725787774311,7.660815065049277,6.94441825372725
341,2007-06-01,859.2611743006171,7.660815065049277,6.94441825372725
342,2007-07-01,864.6055929027202,7.660815065049277,6.94441825372725
343,2007-08-01,873.2287446398918,7.660815065049277,6.94441825372725
344,2007-09-01,924.2793075788878,7.660815065049277,6.94441825372725
345,2007-10-01,958.6275576754816,7.660815065049277,6.94441825372725
346,2007-11-01,1022.3455147625168,7.660815065049277,6.94441825372725
347,2007-12-01,1018.4781014577766,7.660815065049277,6.94441825372725
348,2008-01-01,1126.1114062978324,3.086698059532893,9.19396962626338
349,2008-02-01,1178.0850171708137,3.086698059532893,9.19396962626338
350,2008-03-01,1256.5350893505256,3.086698059532893,9.19396962626338
351,2008-04-01,1170.8080171924703,3.086698059532893,9.19396962626338
352,2008-05-01,1203.5712354832306,3.086698059532893,9.19396962626338
353,2008-06-01,1224.5563492760398,3.086698059532893,9.19396962626338
354,2008-07-01,1294.275886225041,3.086698059532893,9.19396962626338
355,2008-08-01,1158.29719718022,3.086698059532893,9.19396962626338
356,2008-09-01,1215.7782309404074,3.086698059532893,9.19396962626338
357,2008-10-01,1261.459940709908,3.086698059532893,9.19396962626338
358,2008-11-01,1198.7302975723924,3.086698059532893,9.19396962626338
359,2008-12-01,1276.261501415173,3.086698059532893,9.19396962626338
360,2009-01-01,1348.351512908679,7.861888833034982,7.04036543496747
361,2009-02-01,1492.3267356400493,7.861888833034982,7.04036543496747
362,2009-03-01,1523.537715886476,7.861888833034982,7.04036543496747
363,2009-04-01,1433.0668010722195,7.861888833034982,7.04036543496747
364,2009-05-01,1449.0695136692889,7.861888833034982,7.04036543496747
365,2009-06-01,1452.509322044666,7.861888833034982,7.04036543496747
366,2009-07-01,1456.9875995342102,7.861888833034982,7.04036543496747
367,2009-08-01,1474.8524833725342,7.861888833034982,7.04036543496747
368,2009-09-01,1552.0377451822362,7.861888833034982,7.04036543496747
369,2009-10-01,1566.9482969183691,7.861888833034982,7.04036543496747
370,2009-11-01,1687.4361132514937,7.861888833034982,7.04036543496747
371,2009-12-01,1701.159980931778,7.861888833034982,7.04036543496747
372,2010-01-01,1650.7598275958655,8.497584701581061,10.5260308561853
373,2010-02-01,1631.513104670022,8.497584701581061,10.5260308561853
374,2010-03-01,1628.5877082397426,8.497584701581061,10.5260308561853
375,2010-04-01,1643.4014862287036,8.497584701581061,10.5260308561853
376,2010-05-01,1773.858284550363,8.497584701581061,10.5260308561853
377,2010-06-01,1845.785934773697,8.497584701581061,10.5260308561853
378,2010-07-01,1797.7739388929022,8.497584701581061,10.5260308561853
379,2010-08-01,1820.247310744373,8.497584701581061,10.5260308561853
